,Unnamed: 0.1,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability,Actionability_2
1033,9922,9922,1.38e+18,382947250.0,New from me: Calgary city councillor looking to pilot loosened liquor laws in city parks. #YYC #YYCcc https://t.co/3mR4KwSwmZ,#YYC #YYCcc,2021-04-10T22:50:27.000Z,5,2,0,0,1,False,T,T
1034,14844,2845,1.48e+18,1.45e+18,"We rise by lifting others. Find out what we are giving away FREE to help female entrepreneurs here: https://t.co/Y9KYi90ov8

#calgarynow #yycbuzz #calgaryalberta #yycmama #calgaryliving #yycentrepreneur #loveyyc #yycliving #yycnow #yyctoday https://t.co/uWOUt9gM8F",#calgarynow #yycbuzz #calgaryalberta #yycmama #calgaryliving #yycentrepreneur #loveyyc #yycliving #yycnow #yyctoday,2022-01-04T00:27:11.000Z,5,0,0,0,0,False,F,F
1035,20701,8702,1.44e+18,1.21e+18,"Last time I got hit by a car, I ended up with a nice cheque from @IntactInsurance  The max allotment for soft tissue injury in Canada last year  was $5296.00.  This year $5365.00.   #yycbike #fuckyoucar #payme #badtouch #notmyfault #record #informyourself #ouchy https://t.co/W2cnc22ROI",#yycbike #fuckyoucar #payme #badtouch #notmyfault #record #informyourself #ouchy,2021-09-14T13:39:23.000Z,5,0,0,1,0,False,T,F
1036,19434,7435,1.45e+18,9.25e+17,@iamericpeters @CWalcottYYC Great plan. We'd encourage @CWalcottYYC not to forget about the #yycbike opportunities for 2 St SW downtown. This street will be ripped up for #greenlineyyc construction. There's an opportunity for a continuous link from Crescent Heights to 9 Ave S via the new GL bridge + 2 St SW,#yycbike #greenlineyyc,2021-10-06T19:18:43.000Z,5,12,1,0,1,False,F,T
1037,3378,3378,1.42e+18,1589839573.0,"Interesting read. I agree NE Calgary has huge malls, bustling townhouses &amp; condos, wide roads, airport many plots for construction of business complex but handful of public parks, trees and green spaces. Now we need more parks! #northeastyyc #yycward5 #yycparks #yyccc #yycbike https://t.co/N5zXl7sTFd",#northeastyyc #yycward5 #yycparks #yyccc #yycbike,2021-07-17T23:24:02.000Z,5,1,0,0,0,False,F,T
1038,12633,634,1.5e+18,776556378.0,"!!

Objectively, name an elected rep who’s delivered more for #yyc than @DruhFarrell: 

East Village, Peace Bridge, Central Library, Little Free Libraries, Secondary Suites, Safe bike infrastructure, Pedestrian Safety Strategy, community gardens, affordable housing, Green Line… https://t.co/jJ1mNqACcF",#yyc,2022-02-21T22:55:26.000Z,5,45,0,3,8,False,F,F
1039,11235,11235,1.37e+18,2481417463.0,"X 2, there and back. I was old guy lagging behind my kids, but now I can enjoy a few extra drinks tonight... #yyc #yycbike https://t.co/3x97okRokh",#yyc #yycbike,2021-03-19T22:18:17.000Z,5,1,0,0,0,False,F,T
1040,9934,9934,1.38e+18,293654204.0,"'Electric motor company to open Calgary plant with 50 jobs' @drivingdotca
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEH7nH
https://t.co/cVqAjIuoX3
#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-04-10T18:59:00.000Z,5,0,0,0,0,False,T,T
1041,9279,9279,1.38e+18,22673791.0,Hey #yegbike #yycbike check this little power assist workhorse trailer out! https://t.co/HvbWeHvzTh,#yegbike #yycbike,2021-04-20T14:32:22.000Z,5,1,0,0,0,False,F,T
1042,8886,8886,1.39e+18,1120122158.0,"Our focus should not be on adding more art, bike lanes and spending money to bring in more businesses to compete with existing ones. It should be to help our existing businesses survive and...
2/4
#YYCCC #YYC #YYCWard6",#YYCCC #YYC #YYCWard6,2021-04-27T02:13:03.000Z,5,1,0,1,0,False,T,T
1043,4843,4843,1.41e+18,21037096.0,"@nenshi The city will have 22 water fountains in operation. There will be a map on https://t.co/4Bm3yS2NZT tomorrow showing where to find pools, splash parks and fountains.",5,2021-06-24T21:17:21.000Z,5,1,0,1,0,False,T,T
1044,16692,4693,1.46e+18,293654204.0,"Auto Body Repairs for Families to Fleets.

CSN Car Salon Collision Center owes its outstanding reputation to its expert staff and lifetime guarantees.

#yycnow #yycbusiness #yycliving #yycsmallbusiness #csn #carsalon #calgary #calgarybusiness

https://t.co/btiwMzNujw https://t.co/Nns4AKb2TX",#yycnow #yycbusiness #yycliving #yycsmallbusiness #csn #carsalon #calgary #calgarybusiness,2021-11-26T20:50:00.000Z,5,0,0,0,0,False,F,F
1045,10870,10870,1.38e+18,1.27e+18,"A little #tbt to this bathroom we renovated for some amazing clients. Excited for their upcoming main floor renovation!
.
#yycrenovations #yyc #yycdesign #yychomes #yycliving #calgary #yycrealestate #interiordesign #yycnow #calgaryhomes #calgaryrenovations #renovation #yycrenos https://t.co/D5mB7uFtD7",#tbt #yycrenovations #yyc #yycdesign #yychomes #yycliving #calgary #yycrealestate #interiordesign #yycnow #calgaryhomes #calgaryrenovations #renovation #yycrenos,2021-03-25T13:44:13.000Z,{'place_id': '53504716d445dcad'},1,0,1,0,False,F,T
1046,15306,3307,1.47e+18,19041310.0,"The previous road closure at 9 Ave S.E. x 1 Street S.E. has reopened.  Thank you, please drive safe. 
#yycroads",#yycroads,2021-12-22T23:07:03.000Z,5,2,0,0,2,False,T,T
1047,1583,1583,1.43e+18,3221817984.0,"Today, I took sometime today slow things down and enjoy one of our city’s beautiful parks. These natural environment parks are a great addition to our park system.

#yyc #yyccc #ward9 #eastcalgary #daymondkhan #yycvote #yycvotes https://t.co/gKiP9Gvo0O",#yyc #yyccc #ward9 #eastcalgary #daymondkhan #yycvote #yycvotes,2021-08-14T21:27:54.000Z,5,1,0,1,1,False,F,T
1048,4900,4900,1.41e+18,56475896.0,#foreclosure #remax #remaxfirst #yyc #rockyview #yycliving 🏡 👨‍⚖️ https://t.co/Nf1VAm5qXL,#foreclosure #remax #remaxfirst #yyc #rockyview #yycliving,2021-06-23T22:02:44.000Z,{'place_id': '53504716d445dcad'},0,0,1,0,False,F,F
1049,9626,9626,1.38e+18,1.37e+18,"Alert, the bike talk in Calgary is heating up: Drunk bike rides are seriously the bestTakumi with a gunin my JDM SpaceFalsehttps://twitter.com/3073414567/status/138249598793187738213824959879318773821382495987931877382Thu Apr 15 00:48:23 +0000 2021Edmonton, Alberta10Drunk bike ri",5,2021-04-15T01:04:26.000Z,5,0,0,0,0,False,F,
1050,17444,5445,1.46e+18,1702579824.0,"“Properties that are presently vacant and are not readily leasable can be used for interim uses and benefit the community and assist not-for-profit companies with minimal financial impact.”
Well done @alamyyc!
#YYC #yycplan https://t.co/lkQqyrS6j2",#YYC #yycplan,2021-11-12T19:06:45.000Z,5,12,0,0,3,False,T,T
1051,20202,8203,1.44e+18,1.36e+18,"@UDistrictYYC I echo these frustrations. My family tried to bike in the University District on Sunday and it did not feel at all safe with 2 kids. In the end we chose to walk our bikes on the sidewalk for many blocks. 
#yycbike @DruhFarrell https://t.co/aEj9H1Tdse",#yycbike,2021-09-22T23:38:34.000Z,5,4,0,1,0,False,T,T
1052,18451,6452,1.45e+18,18982486.0,The incident on SB Barlow at 16th Ave has been CLEARED. #660Traffic #yyctraffic #yycroads,#660Traffic #yyctraffic #yycroads,2021-10-23T13:34:59.000Z,5,0,0,0,0,False,T,F
1053,2506,2506,1.42e+18,9.01e+17,"Drinking in Calgary's parks: pilot program a success so far with only 1 complaint - Calgary | Glob...
https://t.co/aNRVYKhZFN",5,2021-07-30T18:26:43.000Z,5,0,0,0,0,False,T,
1054,5739,5739,1.4e+18,18984207.0,"In the SE, one caller says emergency crews have blocked off the lane and to expect delays. #yyctraffic #yycroads https://t.co/8KICqzQnnl",#yyctraffic #yycroads,2021-06-11T22:29:29.000Z,5,1,0,1,0,False,T,T
1055,13639,1640,1.49e+18,9.76e+17,#yycbeautyinjection #yycbeautysalon #yycbeautydeals #yycbeautybusiness  #yyc #yycbeautybar #yycliving #yycbeautyservices #yycnow #calgary #yycbeautybuzz #yycbeautydirectory #yycbeautyblog #yycbeautyinfluencers #yycbeautyschool #calgarybeauty #yycbeautyproducts #yycbeautyblogge #y https://t.co/p7340E7eYY,#yycbeautyinjection #yycbeautysalon #yycbeautydeals #yycbeautybusiness #yyc #yycbeautybar #yycliving #yycbeautyservices #yycnow #calgary #yycbeautybuzz #yycbeautydirectory #yycbeautyblog #yycbeautyinfluencers #yycbeautyschool #calgarybeauty #yycbeautyproducts #yycbeautyblogge #y,2022-01-30T19:00:52.000Z,5,0,0,0,0,False,F,F
1056,12099,100,1.5e+18,8.77e+17,"4/4 For bike pick: 
     text/ call 403-826-0731

 If you can drop off your donated bike:
  Every Saturday &amp; Sunday: 11am - 4pm
 Address: Forest Lawn Community Hall
                  4020 26 Ave SE
#yyc #yyccycle #Calgary",#yyc #yyccycle #Calgary,2022-03-06T09:39:33.000Z,5,3,0,1,0,False,F,F
1057,8244,8244,1.39e+18,237043493.0,Support local and try these local restaurants and food products: https://t.co/VvfNFgCnFD #YYC #Calgary #YYCLiving #BuyLocal #SupportLocal,#YYC #Calgary #YYCLiving #BuyLocal #SupportLocal,2021-05-06T19:53:00.000Z,5,0,0,0,0,False,F,F
1058,16336,4337,1.47e+18,155029126.0,"#YYCBike Commute Report:

Elbow River Pathway from Mission to Stanley Park is sole-deep with fresh snow. This is about as fun as it gets!

#Frostbike skill level: Intermediate https://t.co/JdwlB7RKIC",#YYCBike #Frostbike,2021-12-03T14:33:30.000Z,5,24,1,0,3,False,F,F
1059,10060,10060,1.38e+18,237043493.0,It's always scammer season. Here are some tips to avoid falling victim to fraud: https://t.co/ESaATuTmBB #Scams #Fraud #StaySafe #BePrepared #YYCLiving #YEGLiving,#Scams #Fraud #StaySafe #BePrepared #YYCLiving #YEGLiving,2021-04-08T19:53:00.000Z,5,0,0,0,0,False,T,F
1060,2136,2136,1.42e+18,3000598092.0,"7790 #yycbike trips were counted on MUPs on Thu Aug 05

Busiest:
Peace Bridge: 2347
Memorial Drive at 19th St NW: 1719
Glenmore Pathway near Glenmore Landing: 1207",#yycbike,2021-08-06T14:21:55.000Z,5,0,0,0,0,False,T,F
1061,4380,4380,1.41e+18,15933148.0,"@CdnNomad The City of Calgary's Temporary COVID-19 Face Coverings Bylaw remains in effect in indoor public spaces. City Council voted to extend the municipal bylaw in the short term and will revisit the COVID-19 outlook again on July 5, 2021.",5,2021-07-02T19:26:10.000Z,5,0,0,0,0,False,F,F
1062,9552,9552,1.38e+18,69941209.0,Ready....set...go...#bikeshoplife #assemblyline #yycbike https://t.co/aO4Us4YL5t,#bikeshoplife #assemblyline #yycbike,2021-04-16T02:18:35.000Z,5,20,0,2,0,False,F,F
1063,6185,6185,1.4e+18,287428829.0,"Lola and I had a nice visit last night with some friends down at Harvie Passage. Loving this summer weather ☀ 🐶

#rescuepup #dogsofinstagram #puppy #sunshine #yyc #yycliving #yycnow #capturecalgary #sunset https://t.co/SCGVFOEu5U https://t.co/tJL2kOsXv9",#rescuepup #dogsofinstagram #puppy #sunshine #yyc #yycliving #yycnow #capturecalgary #sunset,2021-06-04T20:35:26.000Z,5,0,0,0,0,False,F,T
1064,20040,8041,1.44e+18,3111663941.0,#yycsmallbusiness #yyc #bigsky #callcenter #yycnow #calgary #yycliving #shoplocalyyc #yyclife #yycbuzz #yycbusiness #yyclocal #supportlocalyyc #calgarybusiness #alberta #yycentrepreneur #smallbusiness #yeg #calgarybuzz #calgaryliving #yycevents #calgarylife #okotoks,#yycsmallbusiness #yyc #bigsky #callcenter #yycnow #calgary #yycliving #shoplocalyyc #yyclife #yycbuzz #yycbusiness #yyclocal #supportlocalyyc #calgarybusiness #alberta #yycentrepreneur #smallbusiness #yeg #calgarybuzz #calgaryliving #yycevents #calgarylife #okotoks,2021-09-25T15:38:56.000Z,{'place_id': '53504716d445dcad'},0,0,0,0,False,F,F
1065,8239,8239,1.39e+18,1.27e+18,"#yyc #calgary #calgarylawyers 
Seriously in need of a good family lawyer.  Asap.  That is willing to work a bit cheaper.  And has experience in parental alienation.  #calgaryalberta #calgarylife #yycliving #yycnow #help",#yyc #calgary #calgarylawyers #calgaryalberta #calgarylife #yycliving #yycnow #help,2021-05-06T20:52:34.000Z,5,1,0,0,0,False,F,F
1066,6731,6731,1.4e+18,293654204.0,"'2021 Ferrari SF90 Stradale First Drive: We Didn’t See (or Hear) It Coming' @MotorTrend
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEH7nH
#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow
https://t.co/B8keJggrin",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-05-28T22:20:00.000Z,5,0,0,0,0,False,F,T
1067,7601,7601,1.39e+18,416389109.0,Epic Family Bike Rides: THE BEST SPRING BIKE RIDES NEAR CALGARY - https://t.co/MepuWRxkHb #Calgary https://t.co/5lNy3AF4mW,#Calgary,2021-05-15T14:09:03.000Z,5,1,0,0,0,False,F,T
1068,4854,4854,1.41e+18,1.38e+18,"Big business doesn't need your support. Local small businesses do.
Going shopping? Choose LOCAL.  What are your favourite small businesses?
#yyc #yyclocal #yycnow #yycsmallbusiness #yycbusiness #supportlocalyyc #yycbiz #yycliving #yyclife #yycevents #yycbuzz #shoplocal #lovelocal https://t.co/mKfIl6AdE5",#yyc #yyclocal #yycnow #yycsmallbusiness #yycbusiness #supportlocalyyc #yycbiz #yycliving #yyclife #yycevents #yycbuzz #shoplocal #lovelocal,2021-06-24T17:51:13.000Z,5,0,0,0,0,False,T,T
1069,16036,4037,1.47e+18,1.21e+18,"Little bit of snow #yycbike 

Was glad for the traction control on the way up through Scarborough.   Beautiful winter biking if you can see. https://t.co/4m01PwKQkX",#yycbike,2021-12-08T23:58:23.000Z,5,4,0,0,1,False,F,T
1070,1031,1031,1.43e+18,402942447.0,"Believe it or not, but this story is still understating the shortages that we're seeing. Normal is delayed until at least 2023.

Shortages of bikes, parts continue as high demand and shipping delays slow orders | CBC News https://t.co/Gln91WYWLP",5,2021-08-24T01:01:10.000Z,5,16,1,2,9,False,T,
1071,20769,8770,1.44e+18,305934244.0,"Happy Monday! Starting the week off with an interesting fun fact! 

#career #careercounselling #yyc #yyclocal #yycbusiness #yycliving #yycnow #yyclife #resume #funfact #yycsmallbusiness #kensington  #loveyyc #calgarybuzz #Canada #alberta #Calgary #ontario #toronto #bc https://t.co/jfW5JLh8QL",#career #careercounselling #yyc #yyclocal #yycbusiness #yycliving #yycnow #yyclife #resume #funfact #yycsmallbusiness #kensington #loveyyc #calgarybuzz #Canada #alberta #Calgary #ontario #toronto #bc,2021-09-13T15:00:43.000Z,5,1,0,0,1,False,F,F
1072,19177,7178,1.45e+18,80623746.0,#MondayMotivational #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #realtor #realestate #yycliving #yycnow #calgaryliving #yychomes #calgaryhomes... https://t.co/WdE8MtBBEj https://t.co/S0BzyfEKYR,#MondayMotivational #BeRelentless #YYC #YYCRealtor #YYCRealEstate #realestateagent #realtor #Calgary #lifeisgood #itsagreatdaytobealive #CREB #realtor #realestate #yycliving #yycnow #calgaryliving #yychomes #calgaryhomes,2021-10-11T14:47:44.000Z,5,1,0,0,0,False,F,F
1073,17894,5895,1.46e+18,18982486.0,"CLEAR of animal incident on 16 Ave at Deerfoot Tr. All lanes have reopened, and volume is recovering. #yyc #yyctraffic #yycroads #abroads #660traffic",#yyc #yyctraffic #yycroads #abroads #660traffic,2021-11-03T14:44:41.000Z,5,0,0,0,0,False,T,F
1074,2422,2422,1.42e+18,49764028.0,"If you see a guy with this sign and a bike at McDougall Centre, say hello!  👋

#ableg #yyc #FiretheUCP #CovidIsNotOver #EnoughIsEnough https://t.co/d0ts9Rb8nf",#ableg #yyc #FiretheUCP #CovidIsNotOver #EnoughIsEnough,2021-08-01T17:34:57.000Z,5,76,1,6,18,False,F,F
1075,12428,429,1.5e+18,39330665.0,How can we make this happen in Calgary? #yycbike https://t.co/KfkKY9l41I,#yycbike,2022-02-27T03:25:12.000Z,{'place_id': '00c4b64e7affea25'},1,0,1,0,False,F,
1076,20227,8228,1.44e+18,1.18e+18,STOLEN - Black Trek XLarge in Quarry Park https://t.co/IrrzqIWhs6 #yycbike,#yycbike,2021-09-22T16:28:11.000Z,5,0,0,0,0,False,T,T
1077,18712,6713,1.45e+18,3000598092.0,"2442 #yycbike trips were counted on street on Mon Oct 18

Busiest:
8th Ave at 8th St SW: 846
5th St and 4th Ave: 368
12th Ave and 2nd St SW: 319",#yycbike,2021-10-19T14:26:42.000Z,5,0,0,0,0,False,T,F
1078,9638,9638,1.38e+18,1.38e+18,@downtowncalgary @cityofcalgary @CTCC_Calgary Where's the ear plugs? Big open space for the virus to get in.,5,2021-04-14T22:09:01.000Z,5,0,0,0,0,False,F,
1079,581,581,1.43e+18,12923992.0,"#Calgary people, any local hidden gems really worth visiting for someone travelling there for a few days for work? Bars, restaurants, parks, etc. Asking for a friend (for realz). No info about when exactly, so more about cool places than cool events. Thanks in advance!",#Calgary,2021-08-31T02:37:51.000Z,5,0,0,0,0,False,T,
1080,11450,11450,1.37e+18,138913667.0,"People often think single use communities are stable. That a lack of change means things are fine. Fact is, those communities often see massive swings in population that hurt private and public services. It’s diverse communities that are more stable over time. #yyccc #yycplan https://t.co/KGcQuf5Zht",#yyccc #yycplan,2021-03-17T02:49:45.000Z,5,35,0,3,8,False,T,T
1081,19803,7804,1.44e+18,293654204.0,"Color Change Wraps in Calgary

Change the color of your vehicle without painting!

Custom Designs
All Colours Available
Highest-Quality
Color Shifting
Head-Turning
Warranty

403.250.3722
https://t.co/mKlkc9p8A2

#yyc #yyctraffic #calgary #YYCliving #3M #decals #wrap https://t.co/0WQKjIDdpR",#yyc #yyctraffic #calgary #YYCliving #3M #decals #wrap,2021-09-29T19:51:00.000Z,5,0,0,0,0,False,F,T
1082,17609,5610,1.46e+18,1.05e+18,"Chester and I have been busy working on a few orders… however there will be new Gnomie items posted today and tomorrow :) 
#shoplocalcalgary #shoplocalyyc #calgary #yyc #yycliving #yycnow #yyctoday #yycbuzz #yycmomma #yycmomlife #yycmoms #yycdads #yycinfluencer #yycblogger https://t.co/TWUepedI8i",#shoplocalcalgary #shoplocalyyc #calgary #yyc #yycliving #yycnow #yyctoday #yycbuzz #yycmomma #yycmomlife #yycmoms #yycdads #yycinfluencer #yycblogger,2021-11-09T16:43:39.000Z,5,0,0,0,0,False,F,T
1083,16905,4906,1.46e+18,125082324.0,@RylanGraham @dbinyyc @yycplan So far @yycplan is carefully thinking about the context with @yyctransport in this area. They have to evaluate redevelopment carefully! #yycre #yycplan,#yycre #yycplan,2021-11-23T06:06:10.000Z,5,1,0,1,0,False,F,T
1084,5860,5860,1.4e+18,8.78e+17,"The updated development map includes the water, storm and sanitary systems!
Putting this info online saves time and money for City employees and local builders, and reduces risks for redevelopment, which should lower costs for new homes.
Thanks @JennCrackYYC!
#YYCPlan #Pipes2026 https://t.co/Q0ZJ42bhqi",#YYCPlan #Pipes2026,2021-06-10T16:00:59.000Z,5,10,0,2,0,False,T,T
1085,16110,4111,1.47e+18,4798864298.0,"#solepathanswers
#solepath
#getyoursolepath
#yycliving
#yycentrepreneur
#yyclocalbusiness
#yyctraining
#solepathmembershipacadamy
#yyc
#whoareyouborntobe
#knowingyou
#giftsandgreatness
#charismatic
#compassionate
#inspirational
#intellectual
#intuitive
#spiritual https://t.co/7BNtLFKbAM",#solepathanswers #solepath #getyoursolepath #yycliving #yycentrepreneur #yyclocalbusiness #yyctraining #solepathmembershipacadamy #yyc #whoareyouborntobe #knowingyou #giftsandgreatness #charismatic #compassionate #inspirational #intellectual #intuitive #spiritual,2021-12-07T16:03:47.000Z,5,0,0,0,0,False,F,F
1086,19895,7896,1.44e+18,1651572684.0,There’s nothing like jumping straight into the deep end. Take the plunge into a new mystery series with Parks Pat @calgaryparks @cityofcalgary #yyc #books #amreading #mystery #booklaunch  https://t.co/zxAEFYMxAn https://t.co/0BPFV6zDwj,#yyc #books #amreading #mystery #booklaunch,2021-09-28T00:15:40.000Z,5,1,0,0,2,False,F,T
1087,4364,4364,1.41e+18,166446575.0,Storms are a rolling through Calgary... 😬 #yycweather #yycliving https://t.co/45Knc64ZLu,#yycweather #yycliving,2021-07-03T00:08:13.000Z,5,0,0,0,0,False,F,T
1088,17191,5192,1.46e+18,4834427644.0,"154th tweeted pedestrian incident in 2021.
#yycwalk #yyccc #ableg #visionzero
@RajanJSaw @shandro
@lornedach @DShepYEG

https://t.co/TnHpZfyX3S",#yycwalk #yyccc #ableg #visionzero,2021-11-17T21:30:58.000Z,5,2,1,0,1,False,T,F
1089,12037,38,1.5e+18,429595144.0,@SustainableYYC The 145 km Rotary Mattamy greenway that circumnavigates Calgary is amazing. Also generally well marked with sign posts and included on YYC bike maps. In addition to pathway there are playgrounds &amp; other attractions. Except for a few small sections it is completely paved. https://t.co/zRpnWDsVIV,5,2022-03-08T04:53:56.000Z,5,7,0,1,1,False,T,T
1090,12982,983,1.49e+18,18561243.0,For the #yycbike crowd. https://t.co/M1S9ebyEs7,#yycbike,2022-02-13T21:43:26.000Z,5,27,0,1,6,False,F,T
1091,5809,5809,1.4e+18,102181149.0,"This is how #vicparkyyc rolls!

Calgary has officially welcomed back the scooters &amp; we couldn't be more excited to enjoy the ride.

Just a friendly reminder to scoot safely and sanitize before and after each ride!

#calgary #yyc #yycliving   #victoriaparkcalgary #supportlocal https://t.co/ukMZC6wyQB",#vicparkyyc #calgary #yyc #yycliving #victoriaparkcalgary #supportlocal,2021-06-11T12:20:17.000Z,5,4,0,0,2,False,F,F
1092,14230,2231,1.48e+18,1.18e+18,STOLEN - Gray Nakamura Solano 5 in Bankview https://t.co/578f71L3Gs #yycbike https://t.co/mM5Ltpa6eO,#yycbike,2022-01-17T16:51:14.000Z,5,1,0,0,0,False,T,F
1093,4198,4198,1.41e+18,18984207.0,"INCIDENT in the NW on Crowchild Tr, SB approaching 5 Ave. Callers report separate vehicles stopped in the RHL and the LHL, forcing drivers to merge middle. Volume builds on SB Crowchild Tr, towards 16 Ave NW. #yyc #yyctraffic #yycroads #abroads https://t.co/TjXEr6CoN6",#yyc #yyctraffic #yycroads #abroads,2021-07-06T13:58:39.000Z,5,1,0,1,2,False,T,F
1094,1414,1414,1.43e+18,1.09e+18,"@thissucks80 yeah that'll be good to, i saw last yeah they had ice bikes https://t.co/HN5qHc4UGu",5,2021-08-18T14:24:23.000Z,5,0,0,0,0,False,F,
1095,16324,4325,1.47e+18,2688537468.0,why is there no #yycbike connection from 3 Ave SW to Riverfront Ave detour?,#yycbike,2021-12-03T16:42:00.000Z,5,5,0,2,0,False,T,
1096,10272,10272,1.38e+18,15933148.0,"REMINDER: Starting today, we’re closing some pathways &amp; sidewalks around the 5 Ave Flyover to keep people safe during bridge rehabilitation works. Closures will last until project completion in Nov. 2021. Detours will be in place. For more information see: https://t.co/wmyJi8Fcqi",5,2021-04-05T14:03:00.000Z,5,4,0,1,4,False,T,F
1097,6640,6640,1.4e+18,155029126.0,"ATTN #YYCBike, #YYCWalk, and #YYCScoot https://t.co/4HO6Lwz5Fv",#YYCBike #YYCWalk #YYCScoot,2021-05-30T01:24:28.000Z,5,0,0,0,0,False,F,F
1098,12867,868,1.49e+18,18984207.0,"CLEAR of crash on Glenmore Tr at Macloed Tr, which will (finally) allow volume on Glenmore Tr to move. #yyc #yyctraffic #yycroads #abroads 

(PIC: G'more Tr at 14 St SW.) https://t.co/m2g6Ax5Y5s",#yyc #yyctraffic #yycroads #abroads,2022-02-16T16:00:05.000Z,5,0,0,0,0,False,T,T
1099,18108,6109,1.45e+18,73037632.0,Visit our greenhouse for seasonal inspiration! Look for specialty pumpkins in fall colours as well as large carving pumpkins for this Halloween weekend. A walk among seasonal florals will lift your mood even on a grey day like today! https://t.co/8SmLVw3hFS #pumpkins #yycliving https://t.co/ImstU8u7gB,#pumpkins #yycliving,2021-10-29T18:01:59.000Z,5,0,0,0,0,False,F,T
1100,3792,3792,1.41e+18,69941209.0,"The #electricvehicle revolution is happening, on 2 wheels. #ebikes

Sadly, our city's ""sustainabilty"" plan barely mentions electric bicycles. #yyccc #yycbike #cargary https://t.co/MmLBto6whY",#electricvehicle #ebikes #yyccc #yycbike #cargary,2021-07-12T21:51:54.000Z,5,2,0,0,2,False,T,T
1101,20068,8069,1.44e+18,8.66e+17,"@Finnyx5 @OtautahiMike NZ Construction costs are pretty mad RN, but also: crazy amounts of consultation, and also a weird thing where councils / Wkaa Kotahi seem to...want to make it harder and more expensive?Needs investigating. Places like Calgary, Seville roll out 100s km good bike infra for peanuts",5,2021-09-24T20:57:35.000Z,5,4,0,2,0,False,T,T
1102,13702,1703,1.49e+18,3315395865.0,"@laurenstrapa Calgary has great festivals, food scene, culture, events, libraries, proximity to the mountains, beautiful parks and the most bike paths anywhere. Team Calgary!",5,2022-01-29T02:42:10.000Z,5,0,0,0,0,False,F,T
1103,20480,8481,1.44e+18,1.37e+18,"It’s not even Sept.20, and already a high school student at one of our project schools has had their bike stolen from the racks in front of school. We need to start looking at solutions. #yyc #yyccc #yycbike @CalgaryPolice It’s devastating to loose your wheels.",#yyc #yyccc #yycbike,2021-09-17T20:37:49.000Z,5,12,0,1,3,False,T,T
1104,3674,3674,1.42e+18,4624588993.0,"HOW COVID-19 HAS CHANGED THE SECURITY SECTOR. 

#security #cyber #covid #guards #privacy #securityguards #smallbusinessitsolutions #securityjobs #securityindustry #canada #yycbusiness #yycjobs #yycliving #propertymanagement https://t.co/XBNZoDd255",#security #cyber #covid #guards #privacy #securityguards #smallbusinessitsolutions #securityjobs #securityindustry #canada #yycbusiness #yycjobs #yycliving #propertymanagement,2021-07-13T22:29:25.000Z,5,0,0,0,0,False,T,T
1105,5064,5064,1.41e+18,2860749516.0,"Follow along with the discussion re: the North Hill Communities Local Area Plan at #yyccc right now

You can also tune in live: https://t.co/vLhrlneRGd #yyc #yycplan #yycca https://t.co/dPHxEzPcR8",#yyccc #yyc #yycplan #yycca,2021-06-21T22:31:51.000Z,5,0,0,0,0,False,F,T
1106,19349,7350,1.45e+18,7.3e+17,"Spent the day checking out playground construction in Elliston Park, Taradale and VIVO. Amazing inclusive spaces! Opening soon! #parks #yyc @ParksFdnCalgary @CalgaryParks https://t.co/krlGWPYjKS",#parks #yyc,2021-10-07T23:06:31.000Z,5,26,2,0,3,False,F,T
1107,4967,4967,1.41e+18,416389109.0,BIKING AROUND CALGARY WITH KIDS - The Best Family Pathways and Trails https://t.co/mVaUFo18ed #Calgary #biking https://t.co/C7DB8hnv0O,#Calgary #biking,2021-06-23T02:01:02.000Z,5,0,0,0,0,False,T,T
1108,14451,2452,1.48e+18,9.25e+17,"Investing in #yycbike attracts investment in downtown.

""Being close to restaurants, stores, transit &amp; residences will make it easier to entice potential workers to its campus, noting more than half of staff already live within biking or walking distance""
 https://t.co/FwVMRBqP7i",#yycbike,2022-01-12T19:24:05.000Z,5,1,0,0,1,False,T,T
1109,8971,8971,1.39e+18,1.37e+18,"Alert, the bike talk in Calgary is heating up: How are you planning on making the most of the warm weather later this week?? We've been biking lots and loving it!! Here are 10 family-friendly bike rides in Calgary (with snack spots) to try out this spring. https://t.co/YAjY99yFhf",5,2021-04-25T12:35:03.000Z,5,0,0,0,0,False,F,T
1110,16679,4680,1.46e+18,366109175.0,"I’d been procrastinating putting my studs on, but tonight I finally did it. Getting the old ones off was worse than the install as breaking the bead loose was almost impossible (plus, I don’t quite have the thumbs of a mechanic anymore) #yycbike https://t.co/DVOr5DvRmS",#yycbike,2021-11-27T02:20:08.000Z,{'place_id': '53504716d445dcad'},10,0,0,0,False,F,T
