,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability
10791,10791,1.38E+18,221814012,"With the COVID-19 pandemic forcing many to spend more time outdoors, Calgary bike shops have been, so far, unable to keep up with the demand. #bicycles #BikeShops #COVID19AB #yyc
https://t.co/zkL7GecKhc",#bicycles #BikeShops #COVID19AB #yyc,2021-03-26T14:51:02.000Z,,1,0,0,0,FALSE,FALSE
10323,10323,1.38E+18,57541490,Happy Easter! Happy Spring in Calgary #crocuses #newlife #yycliving #springflowers https://t.co/LfVHpqRKmk,#crocuses #newlife #yycliving #springflowers,2021-04-04T00:09:44.000Z,,0,0,0,0,FALSE,FALSE
16881,4882,1.46E+18,1.18E+18,STOLEN - Gray Giant Trance X4 in Downtown https://t.co/dMOxG41pB9 #yycbike https://t.co/hyeDB8hmFh,#yycbike,2021-11-23T17:33:53.000Z,,0,0,0,1,FALSE,TRUE
20373,8374,1.44E+18,14061204,"Meanwhile, Calgary's downtown cycle track Network is stuck at less than 15 km. Sigh. But hey, we have a fancy new $5 billion eight Lane Ring road instead!
#yycbike #cycletracks 

https://t.co/VNqGwn7C9i",#yycbike #cycletracks,2021-09-20T00:14:15.000Z,,1,0,1,0,FALSE,TRUE
6198,6198,1.40E+18,1.28E+18,"More usable buildings being demolished for ""TOD"" when there are empty lots all over the place. Why is Calgary so wasteful? When is Druh Farrell's street of single-family homes getting bulldozed? #yyc #yyccc #yycplan https://t.co/rsDMlSbBeQ",#yyc #yyccc #yycplan,2021-06-04T18:13:43.000Z,,1,0,0,1,FALSE,TRUE
7264,7264,1.40E+18,132612095,"👏 #Bravo, Harman! You are a champion amoung us! 
📲 CALL or TEXT Harman Powar at 403.978.7332
🌎 https://t.co/8QaHvxQ8OT
#harmanpowarrealtor #luxurylistinggroup #yycrealestate #calgaryrealestate #yyc #calgary #yycliving #yycre https://t.co/5zgz1ks03J",#Bravo #harmanpowarrealtor #luxurylistinggroup #yycrealestate #calgaryrealestate #yyc #calgary #yycliving #yycre,2021-05-20T15:57:04.000Z,,0,0,0,0,FALSE,FALSE
21004,9005,1.44E+18,590325136,"Looking for a creative activity for your group? We have over 200 projects to choose from and offer in person or virtual class delivery. We let kids explore their creativity!

#yyc #scoutscanada #calgary #yycliving #calgarybusiness #yyckids #calgaryfamily https://t.co/UErtqEELdH",#yyc #scoutscanada #calgary #yycliving #calgarybusiness #yyckids #calgaryfamily,2021-09-10T17:13:01.000Z,,0,0,0,1,FALSE,FALSE
13133,1134,1.49E+18,1.37E+18,"Oh, this is the most frustrating, stupid thing ever. 

Can someone explain why they are installed in the first place? #yyc @yycplan Is there a rash of golf carts terrorizing pathways? 

(Wagon, stroller, wheelchair, or adapted bike video would be even harder to watch. ) #yyccc https://t.co/3tofhPCcJw",#yyc #yyccc,2022-02-10T18:37:34.000Z,,5,1,1,1,FALSE,FALSE
17309,5310,1.46E+18,438896146,Attention all #yycplan people! This is awesome! https://t.co/Wl2rcN2ynV,#yycplan,2021-11-15T20:10:12.000Z,{'place_id': '53504716d445dcad'},2,0,0,0,FALSE,FALSE
3600,3600,1.42E+18,1.18E+18,STOLEN - Blue Specialized Stumpjumper in Crescent Heights https://t.co/owzPOmkLoN #yycbike,#yycbike,2021-07-14T20:37:52.000Z,,0,0,0,0,FALSE,TRUE
205,205,1.43E+18,26523823,"@cityofcalgary we live to build a real community
not one ignoring catastrophic crisis we're facing

to build nice parks
while the world burns and the economy melts down

thanks for asking

#corruption #okboomer #calgary #yyc #pathetic #fail https://t.co/pb1mrcKVxD",#corruption #okboomer #calgary #yyc #pathetic #fail,2021-09-06T13:49:54.000Z,,0,0,0,0,FALSE,FALSE
11302,11302,1.37E+18,78941621,"Soon every day could be Family Day...
.
.
.
.
.
.
.
.
.
.

#comingsoon #lakesideliving #lakelife #yycrealtors #realtorlife #calgaryrealestate #yycrealestate #calgaryrealtor #yycnow #lifeadventures #yycliving #calgaryhomebuyers... https://t.co/TlQlKcNUyF https://t.co/ElRE9p3Hm3",#comingsoon #lakesideliving #lakelife #yycrealtors #realtorlife #calgaryrealestate #yycrealestate #calgaryrealtor #yycnow #lifeadventures #yycliving #calgaryhomebuyers,2021-03-18T22:47:03.000Z,,1,0,0,0,FALSE,FALSE
16284,4285,1.47E+18,9.73E+17,@s_guilbeault @ChahalGeorge Man that must've been a long bike ride from Ottawa to Calgary!! I'm assuming you rode your bike because flying across the country &amp; creating all of that pollution would make you an incredibly big hypocrite!,,2021-12-04T14:37:23.000Z,,0,0,0,0,FALSE,FALSE
10154,10154,1.38E+18,18984207,"SLOWING in the NE on Memorial Dr (both directions) near Centre St, where callers say a grass fire seems to be the reason for fire crews on scene.

Emerg crews are directing volume via single-lane-alternating traffic. #yyc #yyctraffic #yycroads #abroads https://t.co/gkvWGrJjqb",#yyc #yyctraffic #yycroads #abroads,2021-04-07T15:46:53.000Z,,0,0,1,0,FALSE,TRUE
2705,2705,1.42E+18,9.79E+17,"Hot debate draws to a close. #yyc #calgary #yyccc #yycplan 

https://t.co/Z7yp3rQ0fw",#yyc #calgary #yyccc #yycplan,2021-07-28T00:55:32.000Z,,2,0,1,0,FALSE,FALSE
17760,5761,1.46E+18,14808201,"Found a place to read on a Friday afternoon, and there is a lucky cat! @kaffeeyyc #yyc #yycliving #yyccoffee https://t.co/mn2m2ZiwDd",#yyc #yycliving #yyccoffee,2021-11-05T23:07:18.000Z,,4,0,0,2,FALSE,FALSE
17085,5086,1.46E+18,1.25E+18,"@yycparks Had a good time connecting and meeting with everyone at Richmond community park. 

I think it's good some Calgary parks have these community fire pits so people can gather with friends and family safely https://t.co/9Klr5h593N",,2021-11-19T07:23:30.000Z,,0,0,0,0,FALSE,FALSE
16589,4590,1.47E+18,87878273,"Check This Out!
https://t.co/oAWoRO1vPh
#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany",#calgaryhomes #calgarybuzz #yychomes #yycliving #calgaryrealestate #yycrealestate #calgaryrealestate #yycrealtor #yyccalgary #therealestatecompany,2021-11-29T18:00:54.000Z,,0,0,0,0,FALSE,FALSE
15933,3934,1.47E+18,277727944,"Got plans this weekend? Check out
https://t.co/B8DPLFeRbi for some festive music and join us Sunday 10:30am on zoom. See https://t.co/B4M0U5lc9u for 
more info. #uccan #affirming #yycchurch
#yycmusic #yycworship #yycliving #community
#forEveryone #advent2021 
#inthistogether",#uccan #affirming #yycchurch #yycmusic #yycworship #yycliving #community #forEveryone #advent2021 #inthistogether,2021-12-10T18:39:52.000Z,,0,0,0,0,FALSE,FALSE
1331,1331,1.43E+18,333675474,"Join me at an all-ages event at one of our beautiful regional parks. The team will have games and activities for all. First three dates and locations found here: https://t.co/XpKvXUJzf3

#yycVote #yyccc #yyccommunity #yycparks https://t.co/hH3QSSpKGK",#yycVote #yyccc #yyccommunity #yycparks,2021-08-19T14:22:00.000Z,,4,0,0,1,FALSE,FALSE
4674,4674,1.41E+18,365249229,Closed Parks - Branching Out Tree Program request at 136 Ferncliff Cr SE https://t.co/FsxkTf0fFZ. Completed - close sr. https://t.co/MfPtRMPRjO,,2021-06-27T19:14:57.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.0605252, 50.988377]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,TRUE
5264,5264,1.41E+18,402942447,"Are any of my #yycbike friends looking for a 20"" kids bike? We have Rocky Mountain Growlers (+tire) in stock at The Bike Shop's Central location.",#yycbike,2021-06-18T18:32:19.000Z,,3,0,3,1,FALSE,FALSE
18785,6786,1.45E+18,1.44E+18,please visit https://t.co/zY3smVvVcp  #I been warning #PresidentBiden  #WH c #COVID19  #BiggestFraudsterNation #BadLuckPandemicModi  #calgaryexpo #yyc #CYYC #yycbike #yycvote #yycward12  #ScienceTwitter #moon #Earth #SpaceX  #FoxNews #taiwan https://t.co/xSFroSqcfd,#I #PresidentBiden #WH #COVID19 #BiggestFraudsterNation #BadLuckPandemicModi #calgaryexpo #yyc #CYYC #yycbike #yycvote #yycward12 #ScienceTwitter #moon #Earth #SpaceX #FoxNews #taiwan,2021-10-18T00:47:48.000Z,,1,0,0,0,FALSE,FALSE
5391,5391,1.41E+18,18984207,S of #yyc ... paving leads to significant lane restrictions and resulting volume on Hwy2A between 338 Ave E and Milliagan Dr in Okotoks.  #ExpectDelays #yyc #yyctraffic #yycroads #okotokstraffic #abroads https://t.co/TybRghntx2,#yyc #ExpectDelays #yyc #yyctraffic #yycroads #okotokstraffic #abroads,2021-06-17T14:59:22.000Z,,0,0,0,0,FALSE,TRUE
12011,12,1.50E+18,18984207,Never. #yyctraffic #yycroads https://t.co/uPVSOMJk90,#yyctraffic #yycroads,2022-03-08T20:04:15.000Z,,5,0,0,2,FALSE,FALSE
8567,8567,1.39E+18,2952932040,"Happy International Jazz Day! How are you celebrating? What are you listening to?

#yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #InternationalJazzDay #BeBandReady #KeepPlaying https://t.co/G6nPbEtH2W",#yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #InternationalJazzDay #BeBandReady #KeepPlaying,2021-05-01T01:30:08.000Z,,4,0,0,0,FALSE,FALSE
13042,1043,1.49E+18,14061204,"The news story is here:
https://t.co/eGn7tILExe",,2022-02-12T20:13:02.000Z,,3,0,0,1,FALSE,FALSE
6958,6958,1.40E+18,277727944,"Good morning, #YYC! Sunrise today on May 26, 2021 at 05:32AM, with a high of 18C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-05-26T11:21:04.000Z,,1,0,0,0,FALSE,FALSE
17439,5440,1.46E+18,1325176224,#dreamstakeflight #disneyland #dreamsyyc  #yycliving #loveyyc #calgarylife #yycnow #magicalmemoriesforspecialkids,#dreamstakeflight #disneyland #dreamsyyc #yycliving #loveyyc #calgarylife #yycnow #magicalmemoriesforspecialkids,2021-11-12T20:07:34.000Z,,0,0,0,0,FALSE,FALSE
20485,8486,1.44E+18,590377645,"Calgary, are you ready to #move? #4Rent can help! 

https://t.co/V8VKbFC1HO

#yycliving #calgarylife #apartment https://t.co/9tjYxuVjXl",#move #4Rent #yycliving #calgarylife #apartment,2021-09-17T19:02:28.000Z,,0,0,0,0,FALSE,FALSE
12153,154,1.50E+18,3273827234,"Is it bonfire season yet? Don’t forget to keep your eyes out for our firewood giveaways!

#yycfirewood #woodpile #yycliving https://t.co/2CfQDUgDBH",#yycfirewood #woodpile #yycliving,2022-03-04T22:09:25.000Z,,3,0,0,0,FALSE,FALSE
19249,7250,1.45E+18,1038113443,@AndersHolmgren Cashen ska in. Helt oväsentligt även om Calgary Games vunnit på 06.8. V65-dragen måste ut i etern. Kan ju vara något kallblod som ska gå med Bike.,,2021-10-09T19:40:44.000Z,,2,0,0,0,FALSE,FALSE
14618,2619,1.48E+18,353280783,"Hey #yycbike. Selling a pair of 20"" studded tires. https://t.co/ihlFypkc08",#yycbike,2022-01-08T20:31:38.000Z,,1,0,0,0,FALSE,FALSE
5449,5449,1.41E+18,293654204,"'Luxury car club complaint ends with volleyball match with Mounties (VIDEO)' @DailyHiveCalgary
403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEH7nH

https://t.co/OMLehiuI8L
#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow",#yyc #yycnow #yycliving #yycroads #calgarylife #calgaryliving #calgarynow,2021-06-16T17:56:56.000Z,,0,0,0,0,FALSE,FALSE
13308,1309,1.49E+18,1354634546,Cycling &amp; aviation combined. Love it! 😃👍🏻 #yycbike #yegbike #aviation https://t.co/riBTX510e0,#yycbike #yegbike #aviation,2022-02-07T13:47:57.000Z,,1,0,0,0,FALSE,FALSE
1335,1335,1.43E+18,272656321,Thinking of hiring a cleaning service? Text or email us and allow us to give you a quote. #cleaningservices #yyc #yycnow #yycliving #yycsmallbusiness #thursdaythoughts https://t.co/BqClntJMYi,#cleaningservices #yyc #yycnow #yycliving #yycsmallbusiness #thursdaythoughts,2021-08-19T13:42:34.000Z,,0,0,0,0,TRUE,FALSE
17382,5383,1.46E+18,1.40E+18,"@Lanfear333 @hiemakene @StacezMcKee @localboson @Dark_Falcon7 @thespybrief @ddp @MBTrumpwatcher @diakopter @belmont_iii @allthruthetown @allegoryjohn @mercury_descent @DavidGarner75 The City of Calgary uses herds of goats to keep thistles under control in parks and conservation areas.
They are much loved by Calgarians.",,2021-11-14T03:40:11.000Z,,7,0,0,0,FALSE,FALSE
11166,11166,1.37E+18,490994576,"Hey #yycbike, anyone lose a tire in Inglewood? Found on pathway, thinking it may have fallen out of someone's bag. https://t.co/dZNZ3XxemN",#yycbike,2021-03-20T22:26:19.000Z,,1,0,0,0,FALSE,FALSE
18885,6886,1.45E+18,1726620044,"Oh no! I get a bad feeling about those people. Please thank your cousin Dr. Dickson for the incredible work he is doing trying to protect Calgarians from toxic fluoride in our precious water💧💙 We truly appreciate it and are very grateful! ❤️ 
#Calgary #yyc #yycvotes #yycliving https://t.co/z4pzrtjWmP",#Calgary #yyc #yycvotes #yycliving,2021-10-16T18:15:59.000Z,,4,0,0,2,FALSE,FALSE
8054,8054,1.39E+18,495536426,"Hey #yegbike (&amp; #yycbike) The MacD’s cousin Jeremy’s @6AMWorkShirts now come in Black and white!!! 

Still waiting on my female line though... 

https://t.co/QSOPqWp39O",#yegbike #yycbike,2021-05-09T19:48:52.000Z,,0,0,0,0,FALSE,FALSE
20736,8737,1.44E+18,1.38E+18,"7.0 kW system soaking up the sun in McKenzie Lake. This customer saved $5,000 thanks to the Canada Greener Homes Grant. Ask us how you can too! #SolarPV #yyc #yycliving #renewableenergy @ Calgary, Alberta https://t.co/YvGKE1eA3X",#SolarPV #yyc #yycliving #renewableenergy,2021-09-13T21:40:26.000Z,,2,0,0,1,FALSE,FALSE
8252,8252,1.39E+18,104059233,City-wide scavenger hunt begins Saturday in Calgary parks and green spaces: https://t.co/zRjoBf6Ray,,2021-05-06T18:23:44.000Z,,0,1,0,0,FALSE,TRUE
17868,5869,1.46E+18,4760098788,"This week's #CoffeeOutside - Riley Park (Stage) https://t.co/v2kafm1AN2, see you there! #yycbike",#CoffeeOutside #yycbike,2021-11-04T00:00:02.000Z,,14,0,0,2,FALSE,FALSE
15041,3042,1.48E+18,1.33E+18,"Calgary today, - 20C, bike lane is clean, road is not. What's wrong with this city? https://t.co/t2u9Tlq7Fb",,2021-12-30T18:33:49.000Z,,595,40,163,137,FALSE,TRUE
1799,1799,1.43E+18,416389109,BIKING AROUND CALGARY WITH KIDS - The Best Family Pathways and Trails https://t.co/mVaUFo18ed #Calgary #biking https://t.co/LmPeTVVbVL,#Calgary #biking,2021-08-12T02:01:02.000Z,,1,0,0,0,FALSE,TRUE
13336,1337,1.49E+18,285272163,Paralyzed Calgary man cycles circumference of the earth on specialized stationary bike https://t.co/ULG6apbT3F via @calgaryherald #SpinalCordInjury #Paralysis #Disabled #Paraplegic #Quadriplegic,#SpinalCordInjury #Paralysis #Disabled #Paraplegic #Quadriplegic,2022-02-06T20:23:24.000Z,,0,0,0,0,FALSE,FALSE
10254,10254,1.38E+18,1354634546,These new shirts are seriously cool. Don’t miss out!! Buy an amazing shirt &amp; you help fund programs for underserved/at risk kids. It’s a stand out item with a feel-good message to along with it. 😃👍🏻 #yyc #yycbike #yegbike https://t.co/OHKZR9iuZ8,#yyc #yycbike #yegbike,2021-04-05T19:04:40.000Z,,0,1,0,0,FALSE,FALSE
4309,4309,1.41E+18,4834427644,"71st tweeted pedestrian incident in 2021.
#yycwalk #yyccc #ableg #visionzero
@RicMcIver @shandro
@DShepYEG @rod_loyola

https://t.co/la4lViYCSN",#yycwalk #yyccc #ableg #visionzero,2021-07-04T02:27:46.000Z,,1,0,0,1,FALSE,TRUE
3111,3111,1.42E+18,438896146,There are so many gems in our city. The Millican-Ogden outdoor pool was pure bliss tonight. This is summer. #yycplan https://t.co/3qTINUojZf,#yycplan,2021-07-22T03:40:26.000Z,,31,0,2,2,FALSE,TRUE
2007,2007,1.42E+18,365249229,Closed Parks - Branching Out Tree Program request at 238 Sage Valley Dr NW https://t.co/gcMQJbyVvn. Completed - close sr. https://t.co/tslNWVgBbZ,,2021-08-08T21:03:27.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.1521695, 51.17944667]}}",0,0,0,0,FALSE,TRUE
5529,5529,1.40E+18,71572748,"When you close your side walk for patios so you close the bike lane for pedestrians so you cone the parking lane for bikes, and all the cones blow over — it is just so #yycbike #yyccc https://t.co/R4md1HXBtG",#yycbike #yyccc,2021-06-15T16:18:29.000Z,,19,2,1,0,FALSE,TRUE
1936,1936,1.42E+18,138913667,What she said! #yycplan https://t.co/IxNHkWiBi8,#yycplan,2021-08-10T03:03:23.000Z,,32,0,2,3,FALSE,FALSE
17297,5298,1.46E+18,358865187,Fog Report: I got lost leaving my workplace in Evanston. Because I could not see. #yyc #yycweather #yycbike,#yyc #yycweather #yycbike,2021-11-16T00:06:35.000Z,,1,0,1,0,FALSE,TRUE
6925,6925,1.40E+18,9.79E+17,"FIRST HIT: 30 initial spots opened up for Calgary's pilot for alcohol in city parks. #yyc #yyccc #calgary 

https://t.co/h4hh1dTFIg",#yyc #yyccc #calgary,2021-05-26T16:56:03.000Z,,2,1,0,2,FALSE,TRUE
12341,342,1.50E+18,385593609,Thankful that there’s more than a few #yycbike routes this pleasant… https://t.co/ExhTHkmxbO,#yycbike,2022-03-01T13:54:06.000Z,,5,0,1,0,FALSE,FALSE
13098,1099,1.49E+18,519936959,"Biking with the kids to school today (Feb 11) was pretty rough!
8 months of Winter! 😂
#YYCBike #Chinook #WinterBikeToWorkDay
#BikeToSchoolEveryDay https://t.co/Bf5K0L3RSN",#YYCBike #Chinook #WinterBikeToWorkDay #BikeToSchoolEveryDay,2022-02-11T15:52:35.000Z,{'place_id': '53504716d445dcad'},16,1,0,2,FALSE,FALSE
4442,4442,1.41E+18,1.18E+18,STOLEN - Black Raleigh Trail blazer in Alyth/Bonnybrook/Manchester https://t.co/zgdxBDJQEW #yycbike,#yycbike,2021-07-01T16:14:55.000Z,,0,0,0,0,FALSE,TRUE
2556,2556,1.42E+18,18999809,Calgary's alcohol in parks pilot program nets more cheers than party fouls https://t.co/8Am7QXauVS,,2021-07-30T11:14:05.000Z,,8,2,0,0,FALSE,TRUE
13506,1507,1.49E+18,4834427644,"10th tweeted pedestrian incident in 2022.
#yycwalk #yyccc #ableg #visionzero
@RajanJSaw @JasonCoppingAB @lornedach @DShepYEG

https://t.co/9rB1wSjWjs",#yycwalk #yyccc #ableg #visionzero,2022-02-02T17:30:18.000Z,,2,0,0,1,FALSE,FALSE
3572,3572,1.42E+18,1.32E+18,Virgin Galactic acknowledges Branson never rode his bike to space launch - Calgary Herald #Calgary #Transit #YYC https://t.co/NxnBvdeDlg,#Calgary #Transit #YYC,2021-07-15T04:29:20.000Z,,0,0,0,0,FALSE,FALSE
12720,721,1.50E+18,1.09E+18,"BIKE STOKE!! ⚡️

Should we do another @blinebikepark Ladies Night before the snow is all gone!?

Ava is tooo darn cute on her NEW BIKE!! 

⚡️ Shot @adam_gregory_images 
⚡️ Location @blinebikepark Calgary, AB https://t.co/SstvfrhqZv",,2022-02-19T23:12:38.000Z,,0,0,0,0,FALSE,FALSE
15593,3594,1.47E+18,416389109,The Best Beginner Cross-Country Ski Trails near Calgary https://t.co/PK9CmRMOR0 #crosscountryskiing #skiing #YYCliving https://t.co/QW0pZ3V4KI,#crosscountryskiing #skiing #YYCliving,2021-12-17T03:01:02.000Z,,0,0,0,0,FALSE,FALSE
678,678,1.43E+18,776556378,"This says next to nothing about what actually happened, @yyctransport. Your  alert only fuels speculation.  

Was a human riding a bike struck by a human driving a motor vehicle?  

#yyccc #yycbike https://t.co/88evYHbiuq",#yyccc #yycbike,2021-08-29T14:04:30.000Z,,6,0,0,0,FALSE,FALSE
18435,6436,1.45E+18,69941209,"We have more bikes in stock right now than at any other time since the pandemic began. Cargo bikes, folding bikes, ebikes, gravel bikes, commuter bikes, even some kids bikes. THREAD/ #bikeshoplife #yycbike #yegbike https://t.co/e770WkcZ3c",#bikeshoplife #yycbike #yegbike,2021-10-23T16:14:25.000Z,,21,0,1,5,FALSE,TRUE
13733,1734,1.49E+18,2540696329,"🏕️ Campsite Highlight 🏕️

""Dinosaur Campground has over 120 RV and tent-friendly sites, including unserviced, powered and pull-through options.""
@alberta_parks

#yyc #rvrepair #camping #explorealberta #wildmountainrv #campingtip https://t.co/6SRpQFNRRW",#yyc #rvrepair #camping #explorealberta #wildmountainrv #campingtip,2022-01-28T19:05:37.000Z,,0,0,0,0,FALSE,FALSE
16040,4041,1.47E+18,7.58E+17,"Big John's Weekly Market Minute Dec 8, 2021

Book your FREE in home consultation TODAY
https://t.co/yqfD5XmuHI

#bigjohn #bigjohnrealty #home #dreamhome
#calgary #yycliving #yycnow https://t.co/CnWv6qPRdt",#bigjohn #bigjohnrealty #home #dreamhome #calgary #yycliving #yycnow,2021-12-08T23:14:37.000Z,,1,0,0,1,FALSE,FALSE
638,638,1.43E+18,1.43E+18,Cyclist From Calgary Challenges Cyclist From Amsterdam To See Whose City Is The Most Bike-Friendly https://t.co/SavLVy2jLn via @Digg https://t.co/8j8tNGAhXm,,2021-08-30T09:10:18.000Z,,0,0,0,0,FALSE,FALSE
9173,9173,1.38E+18,53555564,Easy breezy! Feeling relieved and thankful to get vaccine # 1... the most stressful part of the whole appointment was there is no bike rack in sight. #AstraZenaca #yycbike #💉 https://t.co/zx9LEuOZyJ,#AstraZenaca #yycbike,2021-04-21T20:25:13.000Z,,36,0,4,0,FALSE,TRUE
13612,1613,1.49E+18,4147498693,"Tammy Watt 🎨 I paint to feel more alive, more energetic &amp; more spirituality connected to something greater than myself. I work with acrylic paint &amp; take pleasure in the challenges of design fundamentals &amp; colour relationships.

#yycparks #yyctrees #yycart #yycdesign #yyc https://t.co/voMSNHqhQn",#yycparks #yyctrees #yycart #yycdesign #yyc,2022-01-31T16:36:53.000Z,,2,0,0,0,FALSE,FALSE
8443,8443,1.39E+18,7.30E+17,"Stunning Acreages around Calgary, AB.

Listings, Photos &amp; Property Info: https://t.co/ljukSxT7F4

 #Strathmore #YYCLiving #yycnow #yycsmallbusiness #yycrealestate #calgarylife #calgaryrealestate #calgaryalberta #albertacanada #acreage #Chestermere #Okotoks #HighRiver #Alberta",#Strathmore #YYCLiving #yycnow #yycsmallbusiness #yycrealestate #calgarylife #calgaryrealestate #calgaryalberta #albertacanada #acreage #Chestermere #Okotoks #HighRiver #Alberta,2021-05-03T18:01:54.000Z,,1,0,0,0,FALSE,FALSE
1267,1267,1.43E+18,55000021,"Today is the first day of GlobalFest in Calgary. The schedule is China, India, Japan, Philippines with the grand finale on Saturday the 25th. Don’t miss it! https://t.co/WWYJLlK7w5 @FrancoCalgary #globalfest #calgaryevents #yyc #calgary #yycnow #yycliving https://t.co/w8ELaPIlT7",#globalfest #calgaryevents #yyc #calgary #yycnow #yycliving,2021-08-20T00:33:01.000Z,,2,0,0,0,FALSE,FALSE
4519,4519,1.41E+18,18984207,"Good morning #yyc!

Hot, sunny, dry, and (mostly) light volume on #yycroads, for the last day of June! #yyctraffic #abroads

(PIC: Stoney Tr at Chaparral Blvd SE.) https://t.co/9BBf1XEzc2",#yyc #yycroads #yyctraffic #abroads,2021-06-30T14:26:10.000Z,,2,0,0,0,FALSE,FALSE
13171,1172,1.49E+18,2606127296,"@jeff_marsh @cityofcalgary @yycplan @JyotiGondek's frustrations about being disregarded &amp; disrespected by the province are the EXACT same frustrations repeatedly expressed by communities to the city re:inappropriate &amp; unwanted development. 

We want collaboration &amp; evidence-based decision making too!#yyccc #yycplan",#yyccc #yycplan,2022-02-10T00:20:56.000Z,,16,2,4,4,FALSE,FALSE
3261,3261,1.42E+18,358865187,Cascade Pond picnic site will do until our #Banff campsite is available. #yycbike #biketrip #bikepacking @ParksCanada https://t.co/unhGS0EhVl,#Banff #yycbike #biketrip #bikepacking,2021-07-19T16:57:31.000Z,,14,0,0,0,FALSE,TRUE
4401,4401,1.41E+18,69941209,@brettbergie And over 60% of trips taken in Calgary are under 6kms in length...easily accomplished by bike by most people.,,2021-07-02T15:50:15.000Z,,10,0,0,0,FALSE,TRUE
2904,2904,1.42E+18,1685880318,"Riverbend Volleyball league starting again in September. All ages, all skill level league focused on community spirit and fun. REGISTER ONLINE at: https://t.co/c6mbWdxqw4 #riverbendyyc #yyccommunity #yycca #yycliving #yycfamily #yycsports #summersports #soccor #kidsummer https://t.co/3WeJQwlVSL",#riverbendyyc #yyccommunity #yycca #yycliving #yycfamily #yycsports #summersports #soccor #kidsummer,2021-07-25T03:55:47.000Z,,1,0,0,1,FALSE,FALSE
17067,5068,1.46E+18,69941209,Kickstart your day. Say goodbye to stressful commutes. Open up your community to adventure. Urban Arrow's Family electric cargo bike will transform the mundane into the extraordinary. Bikes in stock now. #yycbike #yegbike #promo https://t.co/Kl6ztvRl2z,#yycbike #yegbike #promo,2021-11-19T15:29:28.000Z,,12,2,1,1,FALSE,FALSE
12009,10,1.50E+18,87878273,"NOW IS THE TIME!
https://t.co/17S2NTDLHC
#yychomes #yycliving #yycrealestate #yycrealtor #yyccalgary #realtor #realtorlife #calgaryrealtors #yegrealtor #calgaryrealtor",#yychomes #yycliving #yycrealestate #yycrealtor #yyccalgary #realtor #realtorlife #calgaryrealtors #yegrealtor #calgaryrealtor,2022-03-08T20:55:17.000Z,,0,0,0,0,FALSE,FALSE
3011,3011,1.42E+18,1.18E+18,STOLEN - Black GT Bicycles Transeo Elite in Beltline https://t.co/xoRKrPxDeP #yycbike https://t.co/CWFgAJ4g8g,#yycbike,2021-07-23T14:45:27.000Z,,0,0,0,0,FALSE,TRUE
18966,6967,1.45E+18,103680135,"This city!😍 (📸: pushtheimpossible on Instagram)
.
.
#yyc #yycliving #downtowncalgary #toruismcalgary #mycalgarytower #calgarytower #views https://t.co/y47o5vW2Ft",#yyc #yycliving #downtowncalgary #toruismcalgary #mycalgarytower #calgarytower #views,2021-10-14T20:41:02.000Z,,21,0,0,3,FALSE,FALSE
6998,6998,1.40E+18,389905919,"Our band is offering a great virtual experience with Dr. Mattew Arau on June 2nd! Don't miss out on Upbeat Mindest for Downbeat Times. Register below! #yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #band

https://t.co/fnOInERF4b https://t.co/JeXCds5VPy",#yyc #yycarts #yycyouth #yycnow #yycliving #marchingband #band,2021-05-25T15:30:24.000Z,,4,0,0,1,FALSE,FALSE
1943,1943,1.42E+18,388381919,Last night was a blast! Hope you guys enjoyed it as much as we did! And can’t wait to do it again 🙌🏽                                         #yyc @fireniceyyc #yycliving #yycnow @ Fire n Ice https://t.co/Gu7UNezJv3,#yyc #yycliving #yycnow,2021-08-10T00:34:28.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.08067243, 51.03826675]}}",0,0,0,0,FALSE,FALSE
1871,1871,1.43E+18,78076856,Premier commercial districts like Mission operating in COVID and busy with entire block-face parking spaces displaced with outdoor patios (and commensurate walkways). Begs the question if such shifts can be made more permanent in the design of these streets. #yycplan https://t.co/2FjAnK9JD8,#yycplan,2021-08-11T00:28:09.000Z,,30,0,2,2,FALSE,TRUE
