,Unnamed: 0,id,author_id,text,hashtags,created_at,geo,like_count,quote_count,reply_count,retweet_count,possibly_sensitive,Actionability
17982,5983,1.46E+18,1.18E+18,STOLEN - Black Specialized Elite Diverge DSW in South Calgary https://t.co/X312YdvEYF #yycbike https://t.co/5IctH1OBxD,#yycbike,2021-11-01T19:13:16.000Z,,1,0,0,0,FALSE,A
2646,2646,1.42E+18,69941209,We hope @yyctransport will access these funds to expand Calgary's cycletrack network into the suburbs. #yyccc #yycbike https://t.co/AY4SEcj7La,#yyccc #yycbike,2021-07-28T19:35:16.000Z,,25,0,2,1,FALSE,A
11502,11502,1.37E+18,293654204,"""EV battery demand sees Australian mining firm make moves to Canada"" @drivingdotca

403.250.3722
1725 32 Ave NE Calgary AB
https://t.co/H25lIEYIMh

https://t.co/H0nMiSzPJV

#yycroads #calgarylife #calgaryliving #calgarynow",#yycroads #calgarylife #calgaryliving #calgarynow,2021-03-16T16:09:00.000Z,,0,0,0,0,FALSE,F
7514,7514,1.39E+18,1.16E+18,"Great weekend with a great book.  Seriously couldn’t put it down.  @alkajoshi I cannot wait for the second book 📕 
#weekendvibes #readingforpleasure #yycliving #outdoors https://t.co/7rz8RsrlfI",#weekendvibes #readingforpleasure #yycliving #outdoors,2021-05-16T20:54:06.000Z,,2,0,0,0,TRUE,F
1423,1423,1.43E+18,18984207,"Overnight until 5 AM in the NW, crack-sealing slows traffic at Country Hills Blvd &amp; 14th St. #yyctraffic #yycroads",#yyctraffic #yycroads,2021-08-18T03:21:49.000Z,,1,0,0,1,FALSE,F
8277,8277,1.39E+18,2478791215,"#couchdrawing at #sunset on #indexcardart #makecomics #drawing #ggeraldgarcia #garseeya #garseeyaink #yyc #yycliving @ Calgary, Alberta https://t.co/47cpYVnTUV",#couchdrawing #sunset #indexcardart #makecomics #drawing #ggeraldgarcia #garseeya #garseeyaink #yyc #yycliving,2021-05-06T03:33:03.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,0,FALSE,F
11490,11490,1.37E+18,295719388,Great to see this active transportation funding! @pathsforppl and many others will create new spaces in #yeg and #yyc #yycbike @bikeedmonton https://t.co/dhg08WW2wl,#yeg #yyc #yycbike,2021-03-16T17:33:36.000Z,,9,0,0,1,FALSE,F
4646,4646,1.41E+18,1.08E+18,There were lots of kids out with very poorly fitted helmets and (with permission) we helped tighten straps and explain to parents how they should fit! #yycbike 3/4,#yycbike,2021-06-28T02:16:51.000Z,,7,0,1,0,FALSE,F
15030,3031,1.48E+18,65547489,Why are yyc roads so icy... there's been ample time for sanding but shaganappi is a skating rink.. #yycroads,#yycroads,2021-12-30T23:11:10.000Z,,8,0,4,0,FALSE,A
19415,7416,1.45E+18,4834427644,"125th tweeted pedestrian incident in 2021.
#yycwalk #yyccc #ableg #visionzero
@RajanJSaw @shandro
@lornedach @DShepYEG

https://t.co/vsIju8TtLH",#yycwalk #yyccc #ableg #visionzero,2021-10-07T01:18:00.000Z,,0,0,0,0,FALSE,A
235,235,1.43E+18,1.18E+18,STOLEN - Blue Trek marlin 6 in Auburn Bay https://t.co/KmGzr7BMlO #yycbike https://t.co/qyW4mvTz82,#yycbike,2021-09-05T19:12:21.000Z,,0,0,0,0,FALSE,A
6876,6876,1.40E+18,463302596,"Happy Wednesday from Chicken Pot Pie, who is looking dashing in his bowtie 🎀 He is not available at this time, but check out our other dapper adoptables at https://t.co/9fA07atDwb!

#catswithbowties #blackccat #rescuecat #dailymeow #yycliving https://t.co/gfB3P9rjj3",#catswithbowties #blackccat #rescuecat #dailymeow #yycliving,2021-05-27T02:05:02.000Z,,14,0,1,2,FALSE,F
4973,4973,1.41E+18,365249229,Closed Parks - Branching Out Tree Program request at 121 Sierra Vista Ba SW https://t.co/LOxBVE9mpW. Completed - close sr. https://t.co/cKq7nNdJT6,,2021-06-22T23:21:49.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.1764637, 51.0209327]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,F
16644,4645,1.46E+18,375898590,"Sometimes Calgary weather is frustrating, infuriating, even (esp when -trying- to garden). Yesterday, Nov 26 I, not a winter cyclist, enjoyed yet another afternoon on my bike. #crazyYYCweather #iLoveCycling",#crazyYYCweather #iLoveCycling,2021-11-28T03:42:05.000Z,,0,0,1,0,FALSE,A
1703,1703,1.43E+18,21037096,UPDATE: Memorial Drive has reopened to traffic after being closed for several hours during the investigation into a fatal collision involving a pedestrian and a motorcycle. #yyc  #yycroads @StephThomasCTV @BrittneyMatejka  https://t.co/eEt0LLWm9e https://t.co/arZAyp8fU3,#yyc #yycroads,2021-08-13T13:44:48.000Z,,1,0,0,2,FALSE,F
697,697,1.43E+18,365249229,Opened Shared Pedestrian and Cycling Path - Repair request via iphone at 1440 17 A St SE https://t.co/X54LnavdTp. There is a large bump on the bike path immediately underneath the train bridge. needs grinding down. south side of the river.,,2021-08-29T02:27:11.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.01781782, 51.04312076]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,A
18948,6949,1.45E+18,18982486,"TRAFFIC: Crash in the SE on 52 St, NB approaching 94 Ave, blocks multiple lanes. Caller reports up to 4 vehicles involved. #yyc #yyctraffic #yycroads #abroads #660traffic https://t.co/UsRlciIM1W",#yyc #yyctraffic #yycroads #abroads #660traffic,2021-10-15T12:58:34.000Z,,0,0,1,0,FALSE,F
16207,4208,1.47E+18,461247119,"Minimalist decor this year.
#MerryChristmas #happyholidays #smalltree #handmadeornaments
#peaceandlove #chefmom #chefsunite #chefs #cheflife #yycliving #yycnow #yycrocks #yyc #love #family https://t.co/ay1HMOUTGq",#MerryChristmas #happyholidays #smalltree #handmadeornaments #peaceandlove #chefmom #chefsunite #chefs #cheflife #yycliving #yycnow #yycrocks #yyc #love #family,2021-12-06T01:56:44.000Z,,0,0,0,0,FALSE,F
11591,11591,1.37E+18,3000598092,"7713 #yycbike trips were counted on MUPs on Sun Mar 14

Busiest:
NBR near 19 St NW: 2309
Peace Bridge: 1576
Nose Creek: 1176

**",#yycbike,2021-03-15T12:32:22.000Z,,1,1,0,0,FALSE,A
20556,8557,1.44E+18,138913667,"#yyccc resoundingly approved the North Hill Communities Local Area Plan. A huge step forward, not only for smart growth, but for a better #yycplan process. We’ll learn from its successes and challenges as new plans are created for all Calgary communities in the years to come. https://t.co/2TwE8fGiB2",#yyccc #yycplan,2021-09-16T17:28:42.000Z,,6,0,1,1,FALSE,F
11737,11737,1.37E+18,1.35E+18,"We're open for 3 more hours today #YYC.  Call us at +1 587-333-4410 - or place your order online for same day 2 hour or less bud delivery.

https://t.co/qrPIfYlK2N

#Calgary #YYCNow #YYCliving",#YYC #Calgary #YYCNow #YYCliving,2021-03-12T23:40:13.000Z,,0,0,0,0,FALSE,F
10961,10961,1.37E+18,1354634546,"Idk if anyone has seen this yet. It’s a new spin on bikes. Specifically the pedaling part. Definitely different &amp; perhaps even better? Thoughts? #yycbike #yegbike

NuBike – Mountain Pro https://t.co/HNJ7OtW8bM",#yycbike #yegbike,2021-03-24T01:22:44.000Z,,3,0,3,0,FALSE,F
7053,7053,1.40E+18,8.34E+17,@Cafegravity @dinnerwithjulie My son and I loved this idea...give a gift card or take one of you need one. #yyc #yycliving #yycfood #ShopLocalyyc https://t.co/SIR2OlGRDy,#yyc #yycliving #yycfood #ShopLocalyyc,2021-05-23T23:44:50.000Z,,5,0,1,0,FALSE,F
7268,7268,1.40E+18,247955666,"Not a great day for a walk in the park in #Calgary, so why not take a walk in #Victoria's historic park.  https://t.co/VFp6tGqIcb
@AlanZakrison @CityOfVictoria @victoriabuzzes @victoriavisitor @VicPlacemaking @PlacemakingX @TealePB @TourismVI #playground #peacocks #ParksMemories",#Calgary #Victoria #playground #peacocks #ParksMemories,2021-05-20T15:24:14.000Z,,5,0,1,2,FALSE,F
3198,3198,1.42E+18,1354634546,"I’m looking forward to this! Come one, come all! 😃👍🏻 #yycbike #yyc https://t.co/UBqouwRfTD",#yycbike #yyc,2021-07-20T16:18:39.000Z,,2,0,0,0,FALSE,F
6264,6264,1.40E+18,1.32E+18,"@JeffDavisonYYC So were our parks ever in jeopardy or are you just doing a nothing motion to try and look good for voters because you think you should be mayor? When have our parks ever not been what you just described?
#yyc #yyccc #yycvote",#yyc #yyccc #yycvote,2021-06-03T23:21:18.000Z,,1,0,0,0,FALSE,F
17138,5139,1.46E+18,1.33E+18,Booze may soon be allowed in more Calgary parks https://t.co/4ISbJ5hfpH #yyccc,#yyccc,2021-11-18T18:57:41.000Z,,0,0,0,0,FALSE,F
4273,4273,1.41E+18,1.05E+18,"What to do on a stormy rainy day??? 
Move package cured shampoo bars 
Update availability on the website
And make more shampoo bars to be cut and set to cure tomorrow :) 
#yyc #yycliving #shoplocalyyc #calgaryweather #albertaweather #calgary #calgarymommy #shoplocalcalgary #rain https://t.co/RApfCTtUh0",#yyc #yycliving #shoplocalyyc #calgaryweather #albertaweather #calgary #calgarymommy #shoplocalcalgary #rain,2021-07-04T22:56:27.000Z,,0,0,0,0,FALSE,F
13780,1781,1.49E+18,69941209,Poodle power! #yycbike https://t.co/TpQjD7QzeK,#yycbike,2022-01-27T19:03:59.000Z,,9,0,0,2,FALSE,F
14271,2272,1.48E+18,519936959,"Meanwhile in Calgary when a bike path approaches a school, we put up a fence and a hazard sign and make it a dead end… 🤦‍♂️
St.Benedict School by Southland Leisure Centre
@Shifter_site @TomBabin @kourtpenner #YYcBike @CCSD_edu https://t.co/VOalVgQSZD https://t.co/JO2dYoJbKb",#YYcBike,2022-01-16T19:27:56.000Z,{'place_id': '53504716d445dcad'},3,0,0,0,FALSE,F
7271,7271,1.40E+18,138913667,"“Parking requirements are hardly the worst policy cities have tried. But they are notable for how much needless damage they have caused, over a long period, with few people even noticing.” https://t.co/lV8kN4XOTQ #yycplan",#yycplan,2021-05-20T14:35:07.000Z,,2,0,1,0,FALSE,A
13438,1439,1.49E+18,244146727,"@Fish100MD @TheBreakdownAB With all due respect, Doctor. I've seen images of mass graves in New York parks but have not seen it on the streets of Calgary. Surely some agency would be keeping track of those statistics and not ignoring the homeless or poverty level population.",,2022-02-04T08:01:39.000Z,,0,0,0,0,FALSE,F
18543,6544,1.45E+18,995630725,"A friendly reminder that it's okay to slow down and live in the moment! 💙#selfcare #selflove #carpediem 
•
•
•
#quoteoftheday #wordsofwisdom #quote #vibes #inspo #vibes #motivation #yyc #yycliving #yycnow #calgary #alberta #instagood #canada https://t.co/WWqfRvD8w0",#selfcare #selflove #carpediem #quoteoftheday #wordsofwisdom #quote #vibes #inspo #vibes #motivation #yyc #yycliving #yycnow #calgary #alberta #instagood #canada,2021-10-21T21:40:30.000Z,,1,0,0,2,FALSE,F
7350,7350,1.40E+18,1182947209,"Alberta abruptly cancels request for drone surveillance to watch campers on public land

#abpoli #ableg #YEG #YYC

Minister of parks and environment says no one in his office approved the request for proposals https://t.co/VbUjmiHTG0",#abpoli #ableg #YEG #YYC,2021-05-19T13:06:43.000Z,,1,0,1,3,FALSE,F
5995,5995,1.40E+18,385593609,"Great podcast conversation between @strongtowns and @notjustbikes; worthwhile listen.

https://t.co/4qBJ5ZPGYs

#yycplan #yycbike",#yycplan #yycbike,2021-06-08T14:45:00.000Z,,0,0,0,0,FALSE,F
1967,1967,1.42E+18,1.29E+18,"Found this gem on Calgary Herald...
@jackmintz thinks garbage collection, parks and road maintenance are ripe for PRIVATIZATION

@jkenney is starting to privatize parks and wanted to put tolls on roads. Wonder who gave him that idea...

Haven't looked into garbage collection yet. https://t.co/iss3c0LRe3",,2021-08-09T16:52:38.000Z,,162,3,4,68,FALSE,F
15417,3418,1.47E+18,1.47E+18,"Marketing 101: Make the Customer the HeroIf you want customers to buy from you, tell their story not your story.#yyc #calgary #calgarybusiness #calgarylife #calgarylife #yycnow #yycliving #yyclifestyle #Calgary https://t.co/Yy1yvi8TKb",#yyc #calgary #calgarybusiness #calgarylife #calgarylife #yycnow #yycliving #yyclifestyle #Calgary,2021-12-20T17:51:00.000Z,,0,0,0,0,FALSE,F
8379,8379,1.39E+18,1.37E+18,"Enjoy the moment 🍻
We'll take care of the drive home 🚗
Download our app!

#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #kelowna #kelownanow #ylw #calgary #yyc #yycnow #yycliving #edmonton #edmontonalberta #yeglocal #yeg #Lethbridge https://t.co/rz2v6TGQVv",#SkipTheDitches #GrandePrairie #DesignatedDriver #DawsonCreek #FortstJohnBC #kelowna #kelownanow #ylw #calgary #yyc #yycnow #yycliving #edmonton #edmontonalberta #yeglocal #yeg #Lethbridge,2021-05-04T17:01:13.000Z,,0,0,0,0,FALSE,F
14689,2690,1.48E+18,18982486,"UPDATE: SB lanes now open, NB lanes now closed after 16 Ave NW. #yyc #yyctraffic #yycroads #abroads #660traffic 

https://t.co/wf1OpTf35z",#yyc #yyctraffic #yycroads #abroads #660traffic,2022-01-07T13:20:23.000Z,,0,0,0,0,FALSE,F
2274,2274,1.42E+18,3000598092,"6523 #yycbike trips were counted on street on Tue Aug 03

Busiest:
5th St Underpass: 1478
5th St and 4th Ave: 971
8th Ave at 8th St SW: 804",#yycbike,2021-08-04T14:21:58.000Z,,0,0,0,0,FALSE,A
15180,3181,1.48E+18,3000598092,"88 #yycbike trips were counted on street on Sat Dec 25

Busiest:
9th Ave at 4th St SE: 41
5th St Underpass: 23
Stephen Ave.: 8",#yycbike,2021-12-26T14:26:00.000Z,,0,0,0,0,FALSE,A
16617,4618,1.47E+18,1.16E+18,When someone else starts regularly biking to work eith you and their bike is from somewhere surprisingly familiar! #yycbike https://t.co/EGFbQSGq52,#yycbike,2021-11-29T04:20:15.000Z,,25,0,0,3,FALSE,F
14576,2577,1.48E+18,1.14E+18,"Buying or Selling?
Call: 403-333-5999

#4033335999 
#mls  #realtor #MLSREALTOR #licensed #realestateagent #calgaryrealestate #yycliving #sellersagent #buyersagent https://t.co/JSrgkwUwz2",#mls #realtor #MLSREALTOR #licensed #realestateagent #calgaryrealestate #yycliving #sellersagent #buyersagent,2022-01-09T23:43:56.000Z,,0,0,0,0,FALSE,F
3641,3641,1.42E+18,3000598092,"5566 #yycbike trips were counted on street on Tue Jul 13

Busiest:
5th St and 4th Ave: 1055
12th Ave and 2nd St SW: 866
12th Ave and 8th St SW: 850",#yycbike,2021-07-14T14:22:02.000Z,,0,0,0,0,FALSE,A
6147,6147,1.40E+18,333675474,"The snow has certainly melted since we shot this video. That said - free, year round recreation opportunities should always be part of our parks strategy. Ward 11 is home to four major regional parks, we all need to be stewards.

#yycparks #yyccc #yycvote https://t.co/h9gYo2juyt",#yycparks #yyccc #yycvote,2021-06-05T14:48:00.000Z,,1,0,0,0,FALSE,F
634,634,1.43E+18,21037096,BREAKING: Police activity in the downtown core has prompted the closure of a section of Ninth Avenue S.E. between Centre Street and Macleod Trail. #yyc #yycroads https://t.co/CkUtrMaU7e,#yyc #yycroads,2021-08-30T13:57:42.000Z,,4,1,0,5,FALSE,F
8463,8463,1.39E+18,1535763175,#beautiful #yycbike https://t.co/2H2W4oDhC0,#beautiful #yycbike,2021-05-03T13:39:50.000Z,,4,0,0,0,FALSE,F
12637,638,1.50E+18,519936959,"Hey #YYCBike folks out there!
☝️What funny words do you spell with these alpha combo locks?",#YYCBike,2022-02-21T21:15:18.000Z,{'place_id': '53504716d445dcad'},0,0,0,0,FALSE,F
15976,3977,1.47E+18,1.14E+18,@BikeBikeYYC @JyotiGondek @CWalcottYYC @gccarra @jasmine_mian @RajDhaliwal_YYC @kourtpenner @Spencerfor12 You have to boost global warming then you could ride your bike safely all year round in Calgary. 😁😁,,2021-12-09T21:12:58.000Z,,0,0,1,0,FALSE,F
12503,504,1.50E+18,527996596,Parks Canada to dismantle Abbot Pass Hut this spring | Calgary Herald https://t.co/GorU9uHDEQ,,2022-02-25T06:50:27.000Z,,1,0,0,0,FALSE,F
17248,5249,1.46E+18,995630725,"Channeling positivity this Tuesday afternoon! Hope you have a great day! 🥰#happytuesday
•
•
•
#lifestyle #yyc #yycliving #calgary #alberta #positivity #inspo #quotes #quote #inspiring #selflove #selfcare https://t.co/Xlg4UBVeyM",#happytuesday #lifestyle #yyc #yycliving #calgary #alberta #positivity #inspo #quotes #quote #inspiring #selflove #selfcare,2021-11-17T00:38:35.000Z,,1,0,0,0,FALSE,F
4939,4939,1.41E+18,256119950,"Can I get a WATT WATT!
#mphomes #yyc #mphomesliving #calgary #lighting #yycliving #yycinnercitybuilder #lights #calgarystyles #homedecor #calgarybuilds #lightingdesign #yycre #lightingdesign #islandlightideas #lightingporn #modernhanginglights #blacklighting #goldlighting https://t.co/rHE8mXhMmw",#mphomes #yyc #mphomesliving #calgary #lighting #yycliving #yycinnercitybuilder #lights #calgarystyles #homedecor #calgarybuilds #lightingdesign #yycre #lightingdesign #islandlightideas #lightingporn #modernhanginglights #blacklighting #goldlighting,2021-06-23T15:02:21.000Z,,2,0,0,0,FALSE,F
12906,907,1.49E+18,329762680,"Parks Canada Discovery Passes from AHEIA!

Did you know that AHEIA offers Parks Canada Annual Discovery Passes &amp; Daily Entry Passes in addition to Parks Canada Annual and Daily Fishing Permits?

Visit the AHEIA Calgary or Edmonton office to pick up your Parks Canada Passes today! https://t.co/VL8jm483BA",,2022-02-15T22:12:22.000Z,,3,0,0,2,FALSE,F
6419,6419,1.40E+18,9.76E+17,"Canadian House Prices Now 46% Higher Than U.S
https://t.co/HoIZLTV7Zp
#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary #calgaryrealestate",#calgaryrealtors #yyc #yycrealestate #yycrealtor #yycrealty #yychomes #calgaryrealtor #yycliving #calgary #calgaryrealestate,2021-06-02T15:02:55.000Z,,0,0,0,0,FALSE,F
11149,11149,1.37E+18,226364959,"It's the perfect time to start putting your outdoor rooms to good use! We love designing spaces like this one from our 6,744 sqft custom home we designed in Mount Royal

#dreamhome #yycliving #vancouverliving  #vancouverhomes #yvr #okanaganlifestyle #okanaganliving #kelownaliving https://t.co/jlltqF2Ep3",#dreamhome #yycliving #vancouverliving #vancouverhomes #yvr #okanaganlifestyle #okanaganliving #kelownaliving,2021-03-21T12:01:17.000Z,,2,0,0,0,FALSE,F
12419,420,1.50E+18,2877655102,"Climate change forces Parks Canada to dismantle, remove historic mountain hut https://t.co/n8WkI61PMa",,2022-02-27T16:39:07.000Z,,2,0,0,0,FALSE,F
12505,506,1.50E+18,2478791215,"Tree at #sunset #photography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #camerabrushstrokes @ Calgary, Alberta https://t.co/WoLRNl6SGR",#sunset #photography #ggeraldgarcia #garseeya #garseeyaphoto #yyc #yycliving #camerabrushstrokes,2022-02-25T05:11:45.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}}",0,0,0,1,FALSE,F
17645,5646,1.46E+18,1.18E+18,STOLEN - Blue Giant Reign 1 in Martindale https://t.co/OKGpdaDcfX #yycbike,#yycbike,2021-11-08T21:00:41.000Z,,0,0,0,0,FALSE,A
1685,1685,1.43E+18,1.16E+18,#RevolutionsForResearch Route 1 is 20km: Start @GranaryRoad &amp; head S on Highway 549 (first turn around point). Register now: https://t.co/7dQNWcThb4 #yycevents #yycnow #yycliving #yycbuzz #yycfitness #bikecalgary #cycleyyc #cyclinglife #bikelife #canceresearch https://t.co/5Fx92T4MrM,#RevolutionsForResearch #yycevents #yycnow #yycliving #yycbuzz #yycfitness #bikecalgary #cycleyyc #cyclinglife #bikelife #canceresearch,2021-08-13T16:02:29.000Z,,0,0,0,0,FALSE,F
21035,9036,1.44E+18,2695938894,"@natalia_barbour Going to, say, Calgary by bike must be tiring...",,2021-09-10T05:51:18.000Z,,0,0,0,0,FALSE,A
18142,6143,1.45E+18,1.22E+18,Is going to be #Snowfall  around 10cm #yyctraffic #yycroads #yycweather https://t.co/71mwhB1WHj,#Snowfall #yyctraffic #yycroads #yycweather,2021-10-29T01:54:59.000Z,,1,0,0,1,FALSE,F
7479,7479,1.39E+18,254203225,One more day to get your pre-orders in for these sweet shirts. We are so thankful to our friends @WeAreLouisCBE for this awesome fundraiser! #bikeschangelives #yycbike https://t.co/WQpHN7MfUp,#bikeschangelives #yycbike,2021-05-17T14:26:09.000Z,,5,1,0,2,FALSE,F
14409,2410,1.48E+18,2196614258,"@YankeeCanuck Hello, thanks for your question. Here's our website where the status of the ice is updated:

https://t.co/Qsyc0wdhZI",,2022-01-13T17:05:03.000Z,,0,0,0,0,FALSE,F
741,741,1.43E+18,526959373,"Heads up #yycbike: the access road and pathway over the Sandy Beach ridge will be closed as of Aug. 30 for an unspecified period. The detour is lengthy and best when anticipated; otherwise, it’ll require significant backtracking. The detour is well-signed. https://t.co/OAea6X82Qr",#yycbike,2021-08-28T14:13:10.000Z,{'place_id': '53504716d445dcad'},12,0,4,5,FALSE,F
15162,3163,1.48E+18,1.16E+18,@kinsellawarren -28C in Calgary.  Great day for a bike ride https://t.co/4yOxZEWoi2,,2021-12-26T23:53:11.000Z,,0,0,0,0,FALSE,F
16701,4702,1.46E+18,1325176224,#dreamsyyc #dreamstakeflight #disneyland #magicalmemoriesforspecialkids #yycliving #loveyyc #calgarylife #yycnow,#dreamsyyc #dreamstakeflight #disneyland #magicalmemoriesforspecialkids #yycliving #loveyyc #calgarylife #yycnow,2021-11-26T17:12:37.000Z,,0,0,0,0,FALSE,F
18059,6060,1.45E+18,1.18E+18,STOLEN - Purple Schwinn Sanctuary7 Cruiser in Auburn Bay https://t.co/jQRfKwt4ea #yycbike https://t.co/5EwdfpBhyF,#yycbike,2021-10-30T20:18:40.000Z,,0,0,0,0,FALSE,A
7178,7178,1.40E+18,365249229,Opened Shared Pedestrian and Cycling Path - Repair request via web at Hidden Creek Dr NW Hidden Valley Calgary https://t.co/zAw8szGKC0. There is a bike bath along the wetlands on each side of the drive. on the south side of the drive is to be red sha...,,2021-05-21T23:02:34.000Z,"{'place_id': '53504716d445dcad', 'coordinates': {'type': 'Point', 'coordinates': [-114.1033425, 51.1553607]}}",0,0,0,0,FALSE,F
18016,6017,1.46E+18,470062345,When your pandemic dog looks at you with just one desire: the need to go for a walk. How my life has changed. #COVID #COVIDtimes #PetOwned #yycliving https://t.co/QUOQK8wps4,#COVID #COVIDtimes #PetOwned #yycliving,2021-11-01T04:52:39.000Z,,0,0,0,0,FALSE,F
18531,6532,1.45E+18,87113355,Well that’s a first - never had a brake pad randomly come off the bike. Weird. Nice ride anyway. Maybe the last evening spin of the year? #yycbike https://t.co/Yc7GjTBhKW,#yycbike,2021-10-22T02:55:19.000Z,,6,0,2,0,FALSE,F
19315,7316,1.45E+18,18984207,This has been CLEARED on Bowness and 16th Ave. #yyctraffic #yycroads,#yyctraffic #yycroads,2021-10-08T15:56:17.000Z,,1,0,0,0,FALSE,F
6228,6228,1.40E+18,277727944,"Good morning, #YYC! Sunrise today on June 4, 2021 at 05:24AM, with a high of 28C. Have a great day! #calgary #weather #kxcalgary #yycnow #yycliving",#YYC #calgary #weather #kxcalgary #yycnow #yycliving,2021-06-04T11:24:02.000Z,,0,0,0,0,FALSE,F
12231,232,1.50E+18,31496829,"I rode my bike up the worst stroad in my city (Macleod Trail) to get to the heart of its loathsomeness. Come along for the ride.
#yycbike #yegbike #velomtl #bikeTo #yvrbike #bikenyc #bikewpg
https://t.co/uZgOMBjZnQ",#yycbike #yegbike #velomtl #bikeTo #yvrbike #bikenyc #bikewpg,2022-03-03T15:17:19.000Z,,23,1,3,1,FALSE,F
2269,2269,1.42E+18,33099071,Ironman 70.3 Calgary pics from @finisherpix 👍 #swim #bike #run #triathlete #bodybuilder #fitat50 #inspire #motivate #fitnessjourney #fitnessmotivation #cervelo #rokawetsuits 👉Fuelled by @totalbodyhealthco https://t.co/vCSUI9VX60,#swim #bike #run #triathlete #bodybuilder #fitat50 #inspire #motivate #fitnessjourney #fitnessmotivation #cervelo #rokawetsuits,2021-08-04T14:29:54.000Z,"{'coordinates': {'type': 'Point', 'coordinates': [-114.057, 51.045]}, 'place_id': '53504716d445dcad'}",0,0,0,0,FALSE,F
20595,8596,1.44E+18,112794611,"Tonight’s East Indian Plate is perfect comfort food for a gloomy day - curried vegetables, saag paneer, potato samosas with tamarind chutney, basmati rice, and cucumber raita salad, tandoori chicken skewer add on available  #yycfood #yyceats #yyc #calgary #yycliving #yyctakeout https://t.co/jtrUrYx8IQ",#yycfood #yyceats #yyc #calgary #yycliving #yyctakeout,2021-09-15T21:05:45.000Z,,0,0,0,0,FALSE,F
12474,475,1.50E+18,528782081,"Show us your humans! 

#yycWalk #yycBike",#yycWalk #yycBike,2022-02-25T21:22:15.000Z,,1,0,1,0,FALSE,F
17595,5596,1.46E+18,7.95E+17,"@originalkmiller Same thing in StAlbert-Calgary has an transit train to nowhere  (GreenLine), StAlbert will have a 35 million dollar solar farm boondoggle. Everyone want a legacy project named after them.
Plow &amp; repair roads/sidewalks, p/u garbage, water/sewer, parks/rec buildings ...
Budget Plse",,2021-11-09T21:35:47.000Z,,2,0,0,1,FALSE,F
10739,10739,1.38E+18,7.28E+17,"😍 Just Listed in Erin Woods! 😍

Full details: https://t.co/Co5TuN9XCe

Jamie Melissa Giszas
REALTOR®, Residential &amp; Commercial 
MaxWell Capital Realty
Cell: 403-463-4363
Email: jmgiszas@gmail.com

#yyc #calgary #yycre #calgaryrealestate #yycnow #yycliving https://t.co/UA3jCj3DRb",#yyc #calgary #yycre #calgaryrealestate #yycnow #yycliving,2021-03-27T13:01:22.000Z,{'place_id': '53504716d445dcad'},1,0,0,0,FALSE,F
911,911,1.43E+18,1.40E+18,"🚨 New tag #58.
.
Hint: This general fought in Ireland and killed my ancestors in Culloden too. Previously the Wolfe stood in NYC yet now is found in YYC.
.
#calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag https://t.co/OFiBfxPg8d",#calgary #calgarybike #calgarycycling #calgarybiketag #yyc #yycbike #yyccycling #yycbiketag,2021-08-25T17:28:38.000Z,,1,0,1,0,FALSE,F
1444,1444,1.43E+18,95457559,"We'll be one of 40 exhibitors at this year's Recovery Day Calgary on Sunday, Sept. 19. This event celebrates the many pathways to and through recovery.  https://t.co/RoOdMO9nIe https://t.co/NF9FzIgVB0",,2021-08-17T18:07:03.000Z,,11,0,0,5,FALSE,F
15995,3996,1.47E+18,2688537468,9th Ave eastbound painted lane between 4th and 6th is a dangerous slush zone. @311calgary #yycbike https://t.co/Xd2rIFjTur,#yycbike,2021-12-09T18:47:17.000Z,,7,1,2,0,FALSE,F
18537,6538,1.45E+18,7.95E+17,"@AndrewLawton Come On Calgary, ride that bike in the designated bike lanes.  You ain't going anywhere, anytime soon.",,2021-10-22T00:29:17.000Z,,2,0,0,0,FALSE,F
6239,6239,1.40E+18,1.37E+18,"Traveling in Calgary is so much fun!!!!!! flapperlifeThe #MadhyaPradesh government has announced plans to reopen all its national parks and tiger reserves from June 1 to June 30.

Are you excited to watch tiger cubs at #Bandhavgarh Tiger Reserve ? 

MPTourism mp_tourism Bandhavga",#MadhyaPradesh #Bandhavgarh,2021-06-04T03:30:05.000Z,,0,0,0,0,FALSE,F
1514,1514,1.43E+18,3000598092,"6170 #yycbike trips were counted on MUPs on Sun Aug 15

Busiest:
Peace Bridge: 2466
Memorial Drive at 19th St NW: 1221
Glenmore Pathway near Glenmore Landing: 875",#yycbike,2021-08-16T14:36:52.000Z,,0,0,0,0,FALSE,A
